"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","GeneID_100037419",1.73067453094355,2.33853649226036,2.09002150640354,1.11890546824298,0.26318046989188,1
"2","GeneID_100049551",38.6755529388361,-0.470055018975035,0.495356169676899,-0.948923315685426,0.342659615200602,1
"3","GeneID_100049563",5.22208898814393,1.11851512902144,0.967790178552444,1.1557413515959,0.247786968545342,1
"4","GeneID_100049571",9932.79971019655,0.161558763759103,0.333469140530343,0.484478904111376,0.628046032455011,1
"5","GeneID_100049572",39.4272125964232,0.556514476471223,0.435183215112517,1.27880501164857,0.200965728654685,1
"6","GeneID_100126690",6.34487533517595,-0.420923858661866,1.10372969889436,-0.381364983730633,0.702932440187137,1
"7","GeneID_100174948",104.415328559776,-0.423191242961623,0.434105739321158,-0.974857516565888,0.329630941989102,1
"8","GeneID_100188973",898.337739748576,0.0181726918028447,0.238909328428854,0.0760652249217488,0.939367206450451,1
"9","GeneID_100191002",248.1581924066,-0.336214163435408,0.460526323520725,-0.730065028346371,0.465350436655102,1
"10","GeneID_100192200",1.49661265754894,1.33152634026989,1.992267644671,0.668347118837928,0.503912042582209,1
"11","GeneID_100192201",0.709109001617152,2.27500075730497,2.7226643552088,0.835578852366656,0.403391869870643,1
"12","GeneID_100192202",2.74252988045166,3.35228980797635,1.57700844099153,2.12572724459777,0.0335259770451941,1
"13","GeneID_100216325",181.766161191439,1.0136876302162,0.403724330787935,2.51084106880014,0.0120443909076335,0.913930886390765
"14","GeneID_100216489",4.99381214646494,0.101169209418228,1.2651904027551,0.0799636238133966,0.936266187283439,1
"15","GeneID_100302584",187.934017214522,-0.326257934076898,0.397254836157982,-0.821281213923723,0.41148610580406,1
"16","GeneID_100315656",0.637057742672895,1.17561486715912,2.52829543814797,0.464983185675595,0.641943497759568,1
"17","GeneID_100315658",1.33561899341405,-1.29715591237543,2.12747206290083,-0.609717013443054,0.542049282348075,1
"18","GeneID_100315661",1.02037646285737,-1.10233452381574,3.65477604915827,-0.301614793625895,0.762945729229536,1
"19","GeneID_100315663",1.47030016066161,-3.1923164557049,2.24139761888444,-1.42425263095164,0.154373354366869,1
"20","GeneID_100315665",3.96283184776776,-0.327990301690095,1.10952646762564,-0.295612868426642,0.767525745059746,1
"21","GeneID_100315666",0.487304990553721,2.38761177484491,3.53971070286879,0.674521726566482,0.499979677536374,1
"22","GeneID_100315667",0.586515535580764,2.24588210761429,2.56498002083788,0.87559438645477,0.381250578198775,1
"23","GeneID_100315668",1.23628542935937,-1.48064027133875,2.16215911439634,-0.684797090778461,0.493471971423363,1
"24","GeneID_100315669",0.431818000608596,0,4.69718369028359,0,1,1
"25","GeneID_100315671",6.00040879721734,-0.755521409080756,0.871973670240764,-0.866449796439549,0.386243546155611,1
"26","GeneID_100315674",0.457860651153509,2.56427092340839,4.66318606836096,0.549896762817721,0.582390184701436,1
"27","GeneID_100315677",3.30390626711747,0.659198703499611,1.22550632260421,0.537899063710099,0.590646734862755,1
"28","GeneID_100315679",0.459329225154069,-1.10152973398262,3.2915605983879,-0.334652728107789,0.737887064686318,1
"29","GeneID_100315688",1.95309892232252,-3.4727959245055,1.83635370807952,-1.89113671795691,0.0586060961648831,1
"30","GeneID_100328599",29.515561468831,0.356292089663888,0.539258474541397,0.660707446400152,0.508799947464992,1
"31","GeneID_100359409",1616.38686592227,0.263355060949111,0.325039768939273,0.810224120600804,0.417811376855868,1
"32","GeneID_100359410",2835.14582116367,0.192025651199132,0.322487106259823,0.595452182340649,0.551541253441664,1
"33","GeneID_100576090",1.38748430475724,1.23161556594217,1.63960970239767,0.751163867926086,0.452554042363618,1
"34","GeneID_100576341",0.469349565874533,0.703247916444666,3.64896089319913,0.192725528452598,0.847173929434695,1
"35","GeneID_100576395",1040.38366286813,0.2051408440199,0.559750522079757,0.366486203992625,0.71400230525133,1
"36","GeneID_100576480",66.6356932538715,-0.732205577098333,0.538447003530066,-1.35984706442414,0.173878325326234,1
"37","GeneID_100576681",3.26501205773624,-0.548895051859297,1.16240765703633,-0.472205296082406,0.636780259871977,1
"38","GeneID_100576714",0.89092182924082,-0.378284173435715,2.96080175900273,-0.12776410047903,0.898335660839232,1
"39","GeneID_100576749",0.936219493818028,-2.79982891485036,2.50905798666872,-1.11588848473275,0.264469871491699,1
"40","GeneID_100577031",2.27455471047392,-1.28679209235456,1.72016564245882,-0.748062896149469,0.454422220877209,1
"41","GeneID_100577181",1.06756871644014,2.66300568162619,2.71983903521741,0.979104148129604,0.327528522256084,1
"42","GeneID_100577189",11.200053438691,-0.617513565419359,0.897546232943427,-0.68800195773122,0.49145154852589,1
"43","GeneID_100577309",3.32453683945544,0.26087192252247,1.26218911450316,0.206682120392995,0.836258121766859,1
"44","GeneID_100577371",2.5710824117709,-1.19081291602498,1.80813259890071,-0.658587161554944,0.510160909324399,1
"45","GeneID_100577446",1.17009467402115,-2.49213330585355,2.23198687168313,-1.11655374745741,0.264185177212715,1
"46","GeneID_100577482",1.14717190139224,4.06882297512845,2.79355728403702,1.4565024309251,0.145253778105697,1
"47","GeneID_100577714",2.32799589334771,3.84896360166114,1.72210175682385,2.23503842697423,0.0254148260872857,0.972769237174575
"48","GeneID_100577786",5.84295058787923,1.50404829965518,0.947762384774694,1.58694660583383,0.112524738123689,1
"49","GeneID_100577813",4.49063627608805,2.81016471558811,1.60334218981882,1.75269180430265,0.0796549232656042,1
"50","GeneID_100577867",24.4150487428403,1.28744497029732,0.787250025564714,1.63536986788131,0.101971535089653,1
